OBS_ID	X	Y	Depth	LAYER	ME	ME^2
201.5761_1	723532	6176640	40.6095442771912	10	-2.51247743602753	6.31254286654745	
201.5873_1	720620	6176517.3	43.8862199783325	10	-10.5467987333296	111.234963521362	
201.5875_1	720895.6	6177359.9	41.2511777877808	10	-10.8163115814019	116.99259622597	
201.5884_1	727140	6174561	37.2484445571899	10	-1.97069706798077	3.88364693374799	
201.5937_1	723647	6183070	47.7006912231445	10	-1.18265487216949	1.39867254666624	
201.5938_1	723657	6183097	47.7006912231445	10	-1.2428041680088	1.54456220002005	
201.6065_1	725673	6174047	38.9847302436829	10	-2.99366342612219	8.96202070890164	
201.6066_1	725645	6174008	38.9847302436829	10	-4.2219937735033	17.8252314235007	
201.6120_1	725695.82	6174096.58	38.9847302436829	10	-3.47436701603016	12.0712261620784	
201.6144_1	724750	6176666	42.6632719039917	10	-2.28599949073791	5.225793671654	
201.6146_1	725664.89	6174104.12	38.9847302436829	10	-3.34612908006864	11.196579820481	
201.6160_1	725638.46	6174103.21	38.9847302436829	10	-3.26744548642448	10.6762000067557	
201.6183_1	725471.13	6176529.6	40.5241613388062	10	-2.50386386982773	6.26933427862867	
201.6236_1	725671	6174004	38.9847302436829	10	-3.54209891665745	12.5464647353859	
201.6243_1	725711	6173998	37.5280851125717	10	-2.69252252939796	7.24967757131561	
201.6450_1	725390	6173954	37.2722397446632	10	-2.44778748485565	5.99166357101596	
201.6518_1	723456	6176552	39.415961265564	10	-2.28292670328522	5.21175433257271	
201.6521_1	723558	6176205	41.0698428153992	10	-4.86959474208832	23.7129529521742	
201.875_1	727252	6175066	37.9928340911865	10	-3.48001794218063	12.1105248778991	
205.15_1	680343.38	6170330.92	77.7955455780029	10	6.21191135204866	38.587842645711	
205.775_1	664612	6159963	117.716753005981	10	-3.5156236924591	12.3596099469798	
206.1016_1	697926	6161191.5	42.320255279541	10	4.03977102166748	16.3197499075043	
206.1024_1	699613	6163483	45.0356731414795	10	7.03732607228088	49.5239582476043	
206.1028_1	698685.47	6162480.3	33.228099822998	10	11.618903722729	134.998923718046	
206.1061_1	698081	6164695	44.1697063446045	10	5.29692242088318	28.0573871328549	
206.1123_1	698795.88	6167870.11	45.7346057891846	10	17.7062395485515	313.510918950688	
206.1128_2	699425.94	6165995.66	44.7575130462646	10	15.3302518818533	235.016622761065	
206.1129_1	699229.44	6166144.49	46.4907274246216	10	11.8008933166267	139.261083070405	
206.112_1	684421	6168474.29	96.3302307128906	10	10.7919009054952	116.465125154028	
206.1136_1	698082	6166338	43.9208469390869	10	12.04251412854	145.022146536086	
206.1136_2	698082	6166338	43.9208469390869	10	12.96581412854	168.112336015848	
206.1138_1	698049.88	6166308.38	43.9208469390869	10	14.7727755049706	218.234896120259	
206.1138_2	698049.88	6166308.38	43.9208469390869	10	15.2127755049706	231.428538564633	
206.1164_1	692184	6158060	45.5524215698242	10	9.08310866165161	82.5028629593705	
206.1303_1	698396	6166920	42.4891662597656	10	14.8294299845886	219.911993667816	
206.1303_2	698396	6166920	42.4891662597656	10	16.0394299845886	257.263314230521	
206.1303_3	698396	6166920	42.4891662597656	10	19.2394299845886	370.155666131888	
206.135_1	694201	6164558	72.5731315612793	10	7.4348428520813	55.2768882351444	
206.1374_1	697974.3	6166345.5	43.2084064483643	10	15.1093329283173	228.291941538734	
206.1572_1	693111	6161307	65.5159111022949	10	1.00208534207153	1.00417503279462	
206.1614_1	690976	6160130	60.1427955627441	10	-0.485271600646971	0.235488526394474	
206.1615_1	699279	6169033	51.3992824554443	10	5.80395379083252	33.6858796061192	
206.1618_1	698994	6164164	41.5356540679932	10	8.82195599246216	77.826907532939	
206.1618_2	698994	6164164	41.5356540679932	10	9.82385599246216	96.5081465606346	
206.1630_1	697488	6163943	40.0841178894043	10	6.33773536009216	40.1668894945626	
206.1655_1	686087.19	6172797.42	54.468204498291	10	-2.84559217877739	8.09739484791905	
206.1699_1	687518	6158264	91.8182621002197	10	13.0111823881226	169.290867136991	
206.1704_1	696901.4	6166168.16	42.5601215362549	10	1.60083678391999	2.56267840875131	
206.1704_2	696901.4	6166168.16	42.5601215362549	10	18.88083678392	356.485997661026	
206.1704_3	696901.4	6166168.16	42.5601215362549	10	11.77083678392	138.552598593684	
206.1714_1	692232	6168817	118.160823822021	10	9.3788280459137	87.9624155148173	
206.1724_1	699092	6167999	40.8733310699463	10	10.2646355120087	105.362742194389	
206.176_1	693607.8	6160536.1	81.5860424041748	10	9.55472853853252	91.2928374450477	
206.212_1	690682	6165266	60.9663486480713	10	0.372186916748046	0.138523100998417	
206.220_1	693653	6160867	81.5860424041748	10	7.90961505679321	62.5620103466499	
206.308_1	694227.3	6158782	37.1677379608154	10	5.91754171347668	35.0172999307365	
206.321_1	698496	6165539	43.010796546936	10	10.6743839051819	113.942471755206	
206.363_1	698337	6159359	38.945629119873	10	-1.0480724624176	1.0984558864781	
206.365_1	698709	6160531	42.9899082183838	10	-0.325330684646605	0.105840054372629	
206.379_1	698487	6160353	44.4423084259033	10	6.37709881834412	40.6673893389259	
206.389_1	696872	6161069	40.9236888885498	10	-4.66577200100708	21.7694283653816	
206.38_1	698301.19	6169687.08	64.1769733428955	10	5.42358382103148	29.4152614637544	
206.39B_1	696655	6167828	47.3429145812988	10	17.7539710784912	315.203489055903	
206.42_1	697953	6172074	51.2502727508545	10	6.01156492733764	36.1389128755961	
206.442_1	696074	6162102	43.4750919342041	10	2.96314273132324	8.78021484619376	
206.480_1	696736.31	6158549.05	41.0748443603516	10	2.75368191623387	7.58276409579344	
206.50_1	695619.31	6163801.36	37.5339069366455	10	7.75827093109714	60.1907678403068	
206.510_1	695442.7	6160931.6	58.6724319458008	10	4.15305877736204	17.2478972082239	
206.51_1	698522	6163605	46.8342876434326	10	8.53151455322266	72.78674057185	
206.540_1	693331	6158207	38.7055110931396	10	5.87619433500672	34.529659862765	
206.542_1	695795.06	6172838.62	54.8618335723877	10	10.9376825721204	119.632900048466	
206.564_1	697310	6168844	60.2367095947266	10	13.2160202282715	174.663190674081	
206.595_1	698886	6160942	42.9899082183838	10	0.158122395202637	0.025002691864619	
206.62_1	684194.88	6170632.04	61.8504314422607	10	2.0579662566288	4.23522511342276	
206.63_1	682000.86	6167465.55	93.123649597168	10	18.4182371172051	339.231458505592	
206.641_1	692647.4	6160009.8	60.6649150848389	10	7.62835375221368	58.1917809689125	
206.726_1	681070.8	6167575.91	84.1085777282715	10	20.3111915367574	412.544501642846	
206.739_1	693709	6170016	82.2687644958496	10	22.9087327322388	524.810035397148	
207.1017_1	703657	6164333	38.4356498718262	10	10.8545295243473	117.820811194927	
207.1019_1	702650	6159110	46.3137474060059	10	-3.98189845275879	15.8555152880828	
207.1027_1	712642	6169540	31.1851291656494	10	0.193968107746113	0.0376236268226077	
207.104_1	702698	6169998	37.7474956512451	10	7.73671836462402	59.8568110535106	
207.1143_1	705202	6162808	48.823766708374	10	-0.706891952072144	0.499696231904366	
207.118_1	704884.94	6165751.71	39.6897659301758	10	1.60987144928549	2.59168608322457	
207.1264_1	701719	6164521	41.3108730316162	10	12.1138514972534	146.745398097509	
207.127_1	703532	6171981	43.745267868042	10	7.51435158731079	56.4654797777202	
207.1280_1	712841	6172789	37.9961738586426	10	1.71995374296761	2.95824087794828	
207.1281_1	716999	6173367	36.7151489257813	10	1.30721912518406	1.70882184124698	
207.1342_1	702322	6167950	38.5198001861572	10	7.15262140197754	51.1599929200272	
207.1346_1	702713	6161979	40.4139795303345	10	1.32536885393906	1.75660259899173	
207.136_1	706002	6167416	35.9621849060059	10	1.71800433959961	2.95153891088309	
207.1511_1	703297	6161743	34.3247241973877	10	-3.34237035238648	11.1714395725121	
207.1578_1	714298	6171375	33.0569496154785	10	2.18905636181831	4.79196775521723	
207.1682_1	701375	6171470	39.1303062438965	10	7.68679268836975	59.0867818339747	
207.1724_1	702131	6165127	45.3492336273193	10	1.12245024154281	1.25989454473952	
207.1766_1	711334	6170957	31.2274578362703	10	0.430853839040756	0.185635030616158	
207.2247_1	702658	6169927	37.7474956512451	10	7.30508507577515	53.3642679643128	
207.2250_1	704460	6165097	42.893835067749	10	9.90473039480209	98.1036841937164	
207.2291_1	706789	6171115	37.8578510284424	10	2.27916041545868	5.19457219939377	
207.2391_1	714050	6170346	34.1913056373596	10	2.95893253574371	8.75528175108272	
207.2400_1	705626	6169812	30.5477886199951	10	4.74705805645752	22.5345601913783	
207.244C_1	712603	6169234	31.6302778720856	10	-1.15290921031726	1.32919964723436	
207.247_1	710020	6169348	39.6732125282288	10	3.24939105407238	10.5585422222856	
207.251_1	702360	6169977	40.1609306335449	10	4.12282092639923	16.9976523911554	
207.252_1	702737	6169968	37.7474956512451	10	7.50280995427704	56.2921572099986	
207.2562_1	715893	6172041	33.8017721176147	10	1.23235687378883	1.51870346437459	
207.2613_1	717069	6167958	34.9731031656265	10	-0.811622953611016	0.65873181882827	
207.2619_1	700166.25	6160369.75	38.5364646911621	10	4.14708677676559	17.198328734024	
207.2634_1	701347	6173057	42.8032703399658	10	11.6733865387573	136.267953283241	
207.2636_1	706449	6165947	37.4793367385864	10	-1.53221535894966	2.34768390620124	
207.263_1	704961	6167334	40.4752025604248	10	3.63749899749756	13.2313989567957	
207.2688_1	703744	6169784	37.4801750183105	10	7.02532096450806	49.3551346543564	
207.2689_1	705363	6172242	43.8579788208008	10	6.80858766188812	46.3568659496152	
207.268_1	704235	6172750	42.7999172210693	10	8.43331373214722	71.1207805048228	
207.269_1	705040	6169957	33.2625427246094	10	6.21197431337357	38.588624870013	
207.2707_1	709511	6171537	29.1935877799988	10	-1.19931748317623	1.43836242545217	
207.2721_1	706887	6167293	38.5169515609741	10	3.31671542922497	11.000601238459	
207.2729_1	700118	6162396	35.5657787322998	10	10.581812196106	111.974749353657	
207.273_1	703510.19	6164454.7	38.4356498718262	10	9.71807233224079	94.440929854664	
207.2746_1	699760	6167951	42.2556400299072	10	8.85884015392303	78.4790488727591	
207.2748_1	707950	6172009	36.1625862121582	10	2.93995156326294	8.6433151943322	
207.2749_1	708364	6172308	37.5118637084961	10	0.598964804229736	0.358758836705966	
207.2750_1	707701	6171807	38.8507061004639	10	3.54260074500656	12.550020038521	
207.2751_1	708377	6171759	35.9949264526367	10	3.36003540703583	11.2898379365344	
207.2755_1	699812	6171592	43.0291004180908	10	5.25044283084106	27.5671499199303	
207.2826_1	711400	6167942	52.6807279586792	10	-1.19142107995749	1.41948418976706	
207.2826_2	711400	6167942	52.6807279586792	10	-0.921421079957485	0.849016806590018	
207.2829_1	709898	6168412	41.5145697593689	10	3.24078379084206	10.5026795789846	
207.282_1	715511	6171257	32.7379665374756	10	1.89211798200989	3.58011045784517	
207.2836_1	707749	6172733	35.5543651580811	10	3.6217683561554	13.1172060256486	
207.2913_1	717877	6167670	34.2982271611691	10	-0.307068670530319	0.0942911684212577	
207.2917_1	709926.7	6168978.68	42.636492729187	10	-5.41869519220027	29.3622575859743	
207.2918_1	709926.7	6168978.68	42.636492729187	10	-5.21869519220027	27.2347795090942	
207.2920_1	709926.7	6168978.68	42.636492729187	10	-5.21869519220027	27.2347795090942	
207.292_1	702503	6163846	39.8267230987549	10	13.7393145922394	188.768765464522	
207.294A_1	718070	6172106	36.6057419776917	10	-2.21508041454315	4.90658124289266	
207.294B_1	718262	6172139	36.6057419776917	10	-2.40768005218983	5.79692323371281	
207.296_1	704589	6171830	40.2280197143555	10	8.46082859725952	71.5856205522045	
207.29_1	704217	6164727	41.6457004547119	10	10.9355704837818	119.58670180576	
207.3000_1	718273	6169244	32.949355006218	10	0.00105941928666831	1.12236922496478E-06	
207.3018_1	708529	6167942	48.5459451675415	10	3.05643551066589	9.34179803085948	
207.3041_1	717400	6173252	36.8635110855103	10	1.75574340209961	3.08263489401631	
207.307_1	701510	6162492	44.8528823852539	10	7.68752064910889	59.0979737304755	
207.315_1	702735	6170368	36.495059967041	10	5.84162960968018	34.1246364966922	
207.31_1	700982.38	6164402.49	41.9100704193115	10	10.6450208404521	113.316468693659	
207.3215_1	718223	6171047	34.9232182502747	10	-0.04010072187078	0.00160806789455765	
207.324_1	710598	6169372	43.1783285140991	10	1.29307081886959	1.67203214261207	
207.348_1	716971	6170417	31.8661847114563	10	0.637753605451107	0.406729661265886	
207.3529_1	699986	6168011	54.344970703125	10	4.4444583132782	19.7532096984677	
207.3545_1	718209	6167660	34.5623878836632	10	0.175706741921902	0.0308728591568098	
207.3564_1	707518.57	6173144.3	35.9018993377686	10	2.35433765362184	5.54290578726161	
207.356_1	712914.39	6171428	34.186231136322	10	3.21483073218192	10.3351366365813	
207.3579_1	703701	6164251	38.4356498718262	10	8.4720355845089	71.775386945185	
207.359_1	712675	6170434	34.8085894584656	10	1.70843337441683	2.91874459482127	
207.3610_1	700937	6171575	35.8899154663086	10	5.14434984302521	26.4643353074335	
207.3638_1	707948	6171564	38.8507061004639	10	2.03507535488129	4.1415317000452	
207.3640_1	707788	6172024	36.1625862121582	10	3.72783739652252	13.8967716549118	
207.3680_1	707654	6170953	35.8100957870483	10	-0.13642815422821	0.0186126412661163	
207.3681_1	707667	6170957	35.8100957870483	10	3.95005044872666	15.6028985474856	
207.3682_1	707715	6170952	35.8100957870483	10	3.78954895046234	14.3606812479502	
207.3683_1	707713	6170962	35.8100957870483	10	3.78574552133179	14.3318691522837	
207.3684_1	707713	6170973	35.8100957870483	10	3.77284886894607	14.2343885879077	
207.3685_1	707712	6170981	35.8100957870483	10	3.78014464656067	14.2894935489213	
207.3697_1	699974	6165674	53.7093505859375	10	9.61805821600342	92.5070438464309	
207.3698_1	700020	6165656	50.4419860839844	10	9.38696174285889	88.1150507618963	
207.3707_1	700843.07	6166098.21	37.876558303833	10	21.4318128616315	459.322602535993	
207.3713_1	708868	6170068	36.4396715164185	10	5.17462974342728	26.7767929815622	
207.3763_1	704281	6163078.2	40.7616100311279	10	0.749772233105444	0.562158401535924	
207.3765_1	707653.3	6170971	35.8100957870483	10	7.75795840530665	60.1859186184682	
207.3766_1	707648.7	6170962.1	35.8100957870483	10	7.61782000178433	58.0311815795854	
207.3767_1	707640.6	6170963.6	35.8100957870483	10	7.75260391297861	60.1028674315313	
207.3768_1	707638.9	6170975.5	35.8100957870483	10	7.24808672322484	52.5347611473883	
207.3769_1	707646.6	6170981.5	35.8100957870483	10	7.16091783352698	51.2787442185247	
207.3770_1	707654.2	6170977.3	35.8100957870483	10	6.95667351797618	48.395306435711	
207.3771_1	700382	6171802	43.1254386901855	10	8.12339549407959	65.9895543532326	
207.3773_1	702480.37	6169767.21	40.1609306335449	10	7.12393566994714	50.7504594295451	
207.3773_2	702480.37	6169767.21	40.1609306335449	10	7.07393566994714	50.0405658625504	
207.3779_1	706668	6166164	40.9597477912903	10	-2.05577453707123	4.22620894727042	
207.3781_1	701788	6159927	35.0352258682251	10	-2.08949694003677	4.36599746242304	
207.3782_1	701821.25	6160214.02	32.2768049240112	10	0.789146414923708	0.622752064186942	
207.3783_1	701642.55	6160159.11	32.2768049240112	10	1.47480699025466	2.175055658504	
207.3784_1	701526.58	6159948.77	35.0352258682251	10	-0.203390359545303	0.0413676383559675	
207.3789_1	710837	6173216	36.4701080322266	10	3.43700841656876	11.8130268555645	
207.3797_1	702029.68	6162989.7	46.0446872711182	10	12.4077347559918	153.951881775047	
207.3798_1	702001.11	6162787.98	46.0446872711182	10	10.246499218288	104.990746230376	
207.37_1	704961.12	6168087.07	36.6335334777832	10	6.85594093164841	47.003926058252	
207.380_1	703911	6163789	39.9103355407715	10	5.71320590374947	32.6407216986378	
207.3820_1	700498	6164649	40.6118602752686	10	11.0768886535034	122.697462242113	
207.382_1	700333	6163553	40.8874349594116	10	10.309362934124	106.28296410749	
207.3837_1	701282	6168804	41.7042541503906	10	7.19516990252686	51.7704699262283	
207.3869_1	707914	6172205	36.1625862121582	10	3.40558056255341	11.5979789680416	
207.3870_1	707955	6172187	36.1625862121582	10	3.24561678069115	10.534028287104	
207.3871_1	707932	6172162	36.1625862121582	10	3.34607322032165	11.1962059957537	
207.3872_1	707985	6172128	36.1625862121582	10	3.40620961107254	11.6022639145629	
207.3876_1	707949	6172168	36.1625862121582	10	3.55403114467239	12.6311373773014	
207.3876_2	707949	6172168	36.1625862121582	10	3.55403114467239	12.6311373773014	
207.3876_3	707949	6172168	36.1625862121582	10	3.55403114467239	12.6311373773014	
207.3881_1	705979	6167675	39.3163375854492	10	0.6811798183918	0.464005944984285	
207.3882_1	705951	6167674	39.3163375854492	10	2.34389010982513	5.49382084693608	
207.3883_1	705979	6167675	39.3163375854492	10	4.4811798183918	20.080972564762	
207.3888_1	700276.22	6172545.2	37.3955097198486	10	7.16309963436099	51.3099963717826	
207.3889_1	700314.34	6172542.2	37.3955097198486	10	7.15962284626614	51.260199300776	
207.3890_1	700303.12	6172503.5	37.3955097198486	10	7.20830498356903	51.9596607361461	
207.3891_1	700292.2	6172556.06	37.3955097198486	10	6.99144711507583	48.8803327629022	
207.38_1	705314.62	6166672.09	36.6886587142944	10	0.232493321389049	0.0540531444905118	
207.3920_1	701264.2	6169407.31	44.8121604919434	10	26.7587955951761	716.033141704415	
207.3930_1	702331	6169953.82	40.1609306335449	10	4.178898325935	17.4631912185024	
207.3967_1	707181	6169058	40.3548316955566	10	4.41305597988892	19.4750630816333	
