OBS_ID	X	Y	Z	LAYER	ME	ME^2
206.1677_1	691251.9	6167869.4	28.9105310440063	3	3.62530328735401	13.1428239252998	
206.1679_1	690179.25	6166826.73	24.6865234375	3	4.90902159715829	24.0984930413665	
206.1682_1	687746.9	6166578.31	7.85015630722046	3	-2.25240039507946	5.07330753975411	
206.1684_1	690733.1	6167272.5	27.2323017120361	3	4.29059232995995	18.4091825419111	
206.1685_1	691414.1	6167302.23	23.6936054229736	3	3.52159473803806	12.4016294989774	
206.298_1	695371	6170639	27.1289720535278	3	8.57355244525909	73.5058015316082	
206.612_1	694926.75	6168035.49	34.4546794891357	3	3.39220154070939	11.5070312927912	
207.2916_1	709926.7	6168978.68	-2.46730852127075	3	-4.28145055817071	18.3308188820602	
207.2919_1	709926.7	6168978.68	-2.46730852127075	3	-5.38145055817071	28.9600101100358	
207.3592_1	705071	6170075	17.214129447937	3	16.7	278.89	
207.3695_1	714251	6171380	3.3158872127533	3	6.2	38.44	
207.3754_1	710066.07	6173308.4	4.02315044403076	3	3.7337979927063	13.9412474503376	
207.3773_3	702480.37	6169767.21	19.0759525299072	3	15.21	231.3441	
207.3788_1	711769	6173358	5.47306871414185	3	5.8	33.64	
207.3794_1	700542.91	6168641.02	36.3617668151855	3	0.453171948497463	0.205364814904987	
207.3796_1	700849.58	6168776.24	36.3617668151855	3	0.77948415363101	0.607595545761852	
207.3796_2	700849.58	6168776.24	36.3617668151855	3	4.10948415363101	16.8878600089444	
207.3799_1	707360	6171324	7.52422547340393	3	10	100	
207.3837_2	701282	6168804	31.0400705337524	3	44	1936	
207.3838_1	700897	6168679	36.3617668151855	3	0.801922150870194	0.643079136056278	
207.3838_2	700897	6168679	36.3617668151855	3	15.8019221508702	249.700743662162	
207.3839_1	700654	6168544	36.3617668151855	3	1.35984849951838	1.84918794164238	
207.3839_2	700654	6168544	36.3617668151855	3	24.6598484995184	608.108128019199	
207.3839_3	700654	6168544	36.3617668151855	3	24.6598484995184	608.108128019199	
207.3873_1	708067	6172148	6.21818590164185	3	3.62022880933772	13.1060566319588	
207.3874_1	708105	6172175	6.21818590164185	3	3.60425331869246	12.9906419853056	
207.3875_1	708105	6172214	6.21818590164185	3	3.39820021955615	11.5477647321915	
207.3892_1	700283.16	6172767.77	18.7560138702393	3	17.49	305.9001	
207.3898_1	710665	6169586	-1.83351707458496	3	4.65951940515995	21.7111210870621	
207.4013_1	702235	6172360	25.624529838562	3	32.7	1069.29	
207.4047_1	700063	6171468.58	22.0583190917969	3	5.31402519996796	28.2388638258945	
208.3672_1	727696	6173671	-5.77009153366089	3	-2.53998646360397	6.45153123529142	
208.3673_1	727756	6173718	-5.77009153366089	3	-2.51986732684326	6.3497313448922	
208.3926_1	725143	6170781	-7.36898493766785	3	-1.38926677349168	1.93006216792798	
208.3927_1	725259	6170766	-7.36898493766785	3	-1.70172562291479	2.89587009568473	
208.3928_1	725134	6170667	-7.36898493766785	3	-1.84732232504892	3.41259977262416	
208.3934_1	725304	6170756	-7.36898493766785	3	-0.899094445711136	0.808370822308615	
208.3936_1	725197	6170774	-7.36898493766785	3	-0.695750828068733	0.484069214758328	
208.4121_1	720341	6171180	-4.10025072097778	3	-1.40440373832107	1.97234986021018	
208.4122_1	720396.2	6171205.8	-4.10025072097778	3	-1.5325507233684	2.348711719697	
208.4123_1	720327	6171148	-4.10025072097778	3	-1.65739979951882	2.74697409544504	
208.4123_2	720327	6171148	-4.10025072097778	3	-1.68409979951882	2.83619213473934	
208.4124_1	720385.6	6171082.5	-4.10025072097778	3	-1.45276786886443	2.1105344808049	
208.4125_1	720378	6170986	-4.49656438827515	3	-1.26192137904358	1.59244556688725	
208.4150_1	720390.9	6171172.4	-4.10025072097778	3	-3.73965845466478	13.9850453575458	
208.4178_1	720049.8	6169925.8	-4.42111051082611	3	-1.10753558128405	1.2266350638102	
208.4179_1	720035.7	6169909.3	-4.42111051082611	3	-1.35020656987878	1.82305778134382	
208.4196_1	730272	6168451	-3.79069805145264	3	-0.631818380088329	0.399194465417441	
208.4197_1	730513	6168456	-2.24015378952026	3	-0.606735035782337	0.368127403645794	
208.4198_1	730524	6168470	-2.24015378952026	3	-0.605117162876129	0.366166780807256	
208.4199_1	730518	6168462	-2.24015378952026	3	-0.606079837223053	0.367332769088322	
208.4247_2	729374.47	6171978.24	-0.624017715454102	3	-1.75871217995119	3.09306853190865	
208.4248_2	729401.59	6171972.78	-0.624017715454102	3	-1.2088765634893	1.4613825457537	
208.4249_1	729407.37	6171882.85	-0.624017715454102	3	-1.43882285902047	2.07021121963985	
208.4250_2	729421.21	6171841.11	-0.624017715454102	3	-1.34386001538101	1.80595974093985	
208.4251_2	729451.38	6171781.68	-0.624017715454102	3	-0.952191975407233	0.906669558029928	
208.4252_1	729476.78	6171711.15	-0.624017715454102	3	-1.38617220489286	1.92147338161752	
208.4253_2	729540.96	6171602.37	-0.84897518157959	3	-1.19809870643537	1.43544051036211	
208.4256_2	729632.13	6171342.06	-2.02500915527344	3	-1.92820811913228	3.71798655068764	
208.4265_1	730310.15	6168423.2	-3.79069805145264	3	0.183095755665464	0.0335240557427072	
208.4266_1	730244.64	6168426.31	-3.79069805145264	3	0.157966167161794	0.0249533099677879	
208.4288_1	718799.35	6171067.86	-1.63124865293503	3	0.0727422845489262	0.00529143996139694	
208.4289_1	718784.37	6171063	-1.63124865293503	3	-0.0207164318136128	0.000429170547088069	
208.4290_1	718792	6171052	-1.63124865293503	3	-0.219254634606361	0.0480725947963691	
208.4291_1	718802	6171050	-1.63124865293503	3	0.0783289505958557	0.006135424501448	
208.4294_1	718790	6171046	-1.63124865293503	3	0.183495696430206	0.0336706706084064	
208.4295_1	718800.35	6171039.88	-1.63124865293503	3	0.182485638745683	0.0333010083484199	
208.4297_1	718806	6171052	-1.63124865293503	3	0.0763523690071105	0.00582968425299797	
208.4307_1	725390.27	6170790.15	-7.36898493766785	3	-1.11964122340039	1.25359646913751	
208.4321_1	719848.2	6171121.5	-4.55656290054321	3	0.983927461778694	0.968113250042263	
208.4322_1	719868	6171126	-4.55656290054321	3	0.179012810886383	0.032045586461444	
210.2D_1	644967	6153621	8.97806859016418	3	-3.83141012384033	14.6797035370662	
210.666_2	659931	6150025	9.42571848630905	3	-0.349810367012022	0.122367292869086	
211.448_1	671080	6155039	10.3966746330261	3	-3.24390371490479	10.5229113115731	
211.482_1	669481	6151506	5.98414945602417	3	-0.561775906250002	0.315592168843011	
212.1069_1	693149.58	6149181.58	15.4121007919312	3	2.51943353609143	6.34754534278215	
212.1280_1	689741	6150704	18.6347846984863	3	-1.53690019032287	2.36206219501449	
212.1281_1	689741	6150703	18.6347846984863	3	-1.53745096929169	2.36375548297595	
212.1285_1	689810	6150721	18.6347846984863	3	-4.44888707580566	19.7925962132706	
212.1286_1	689809	6150721	18.6347846984863	3	-4.44959015289307	19.7988525287229	
212.1290_1	689909	6150743	18.6347846984863	3	-4.26376067474365	18.1796550914905	
212.1291_1	689908	6150743	18.6347846984863	3	-4.26448478637695	18.1858304932405	
212.1302_1	687132.11	6148690	18.7116250991821	3	-0.3362604611847	0.113071097756147	
212.1317_1	690495.2	6151248.6	20.1697444915771	3	-5.57746086584954	31.1080697100831	
212.1318_1	690159.98	6151146.01	20.1697444915771	3	-1.08187655999569	1.1704568910681	
212.1319_1	689981.25	6151120.19	23.5836524963379	3	2.65635524813871	7.05622320431406	
212.1320_1	689592	6150664.02	18.6347846984863	3	-3.63337737987358	13.201431184577	
212.1385_1	681750	6149811	23.2708787918091	3	4.22108065032959	17.8175218565869	
212.3B_1	683062	6154831	35.6042499542236	3	4.90522739398193	24.0612557866708	
216.231_1	667484	6137656	27.1616249084473	3	5.00282089370727	25.028216894514	
226.1097_1	686423.39	6099636.19	2.95067381858826	3	0.977473916672297	0.955455257774681	
183.58_1	718995	6219488	-1.6333212852478	5	12.9773508885193	168.411636083752	
186.774_1	688743	6205691	-16.6112504005432	5	0.575596896766663	0.331311787567412	
187.1049_2	708240	6218395	-18.1538028717041	5	2.26733613195419	5.140813135265	
187.1230_2	713209	6210290	-17.697292804718	5	6.98339439270019	48.7677972439965	
192.1061_1	682573	6189279	-10.1792869567871	5	2.88398411231899	8.31736436010837	
192.931_1	685448	6187984	-13.1168293952942	5	6.40431004853058	41.0151871977098	
193.1382_3	705610	6197548	6.0348973274231	5	11.3568182513428	128.977320794032	
193.1398_1	705824	6197426	7.90597605705261	5	11.4615599821167	131.367357223659	
193.1452_1	715325	6194538	-0.856553077697754	5	13.9123159965515	193.552536387903	
193.1483_2	714401	6193687	0.496035099029541	5	14.0013276631622	196.037176331232	
193.1494_1	701051	6192859	0.57326602935791	5	6.64130209357452	44.1068934981174	
193.1540_1	706076	6202975	2.83555555343628	5	2.38559284057617	5.69105320100828	
194.805_2	721482	6189742	-26.1285371780396	5	-5.77225027862549	33.318873279092	
196.362_1	629965	6174717	-16.2226710319519	5	16.3353088823986	266.842316283371	
196.94_1	635565	6174911	-25.3154945373535	5	-0.173877829012871	0.0302334994222292	
197.248_1	657146	6174047	-39.5228080749512	5	-1.0457329864502	1.09355747895004	
198.546_1	668097	6173432	-14.545825958252	5	4.19030372879029	17.5586453395138	
198.590_1	662191.8	6172554.5	-28.7994651794434	5	-0.17191663312151	0.029555328743836	
199.1041_1	680989	6185809	-7.69932079315186	5	10.9038311821918	118.893534449739	
199.1042_1	693157	6186225	-8.90288519859314	5	1.56806124695539	2.45881607420331	
199.1054_1	684239	6180798	-28.9496240615845	5	3.87484155028534	15.0143970398177	
199.1071_1	696117	6180053	-23.218207359314	5	-2.22165652348137	4.93575770832732	
199.1099_1	680960	6186009	-7.74408912658691	5	10.3831088163567	107.808948692303	
199.1112_1	689863	6180334	-19.5132789611816	5	-1.95024631707382	3.80346069726001	
199.1132_2	697438	6173450	7.59191489219666	5	0.144368003845216	0.0208421205342522	
199.997_2	688433.1	6186316.1	-10.8479804992676	5	2.40947907585343	5.80558941697549	
200.152_1	701989	6180363	3.03376543521881	5	-0.200784939235688	0.0403145918238789	
200.3662_1	707582	6188379	-10.8873510360718	5	4.17967408140564	17.4696754267741	
200.3748_1	701206	6181941	-28.4246692657471	5	-3.80820718256378	14.5024419453304	
203.33B_1	637653	6169552	-21.735146522522	5	3.86510784333801	14.939058640633	
203.476_1	634230	6171858	-20.0012073516846	5	-0.995634795227051	0.991288645466812	
203.575_1	636682	6168322	-26.1378536224365	5	-1.08561144836426	1.17855221681954	
203.576_1	634924	6166797	-12.3835258483887	5	1.93834693284226	3.75718883205898	
203.578_1	632506	6170989	-18.660120010376	5	-1.42525776665306	2.03135970140487	
203.579_1	632311	6170614	-19.1822280883789	5	-1.76786516035271	3.1253472251889	
203.584_1	632042	6171560	-18.3898162841797	5	-1.71580522546768	2.9439875717422	
206.845_1	682295	6167834	12.5575461387634	5	17.1048737930298	292.576707475477	
207.3764_3	707468	6165194	-4.23643910884857	5	-4.94563813921356	24.4593366040438	
207.3952_1	707731	6165588	-5.02810478210449	5	-3.65714806171036	13.3747319452718	
208.2273_1	731363	6170460	-11.0784006118774	5	-0.985255867075324	0.970729123606348	
208.2599_1	731416	6168476	-8.49248719215393	5	0.00615060744061041	3.78299718884922E-05	
208.2600_1	731029	6168585	-9.27882027626038	5	0.0487658864623308	0.00237811168245694	
208.2601_1	730921	6168827	-10.0399813652039	5	0.109377883739233	0.0119635214512732	
208.2602_1	731079	6168580	-9.27882027626038	5	0.844711820052862	0.713538058937019	
208.3879_1	730842.56	6168453.26	-10.6665482521057	5	-0.522375811354352	0.272876488288117	
209.28_1	640765	6147514	-12.6965231895447	5	-4.158122631073	17.2899838150414	
210.550_1	661998	6146371	-9.19280624389648	5	2.15200800531006	4.63113845491858	
210.639_1	659995	6149223	-8.06153988838196	5	1.3633635843277	1.85876026307087	
210.804_1	662180	6146684	-7.50743007659912	5	1.77267866577149	3.14238965208138	
213.515_1	701680	6154764	-6.8269956111908	5	-1.20413898059368	1.44995068458519	
213.516_1	701995	6152250	-4.10425019264221	5	-0.72530498534441	0.526067321765455	
214.447_1	635850	6135849	-28.6201477050781	5	-1.66672816696167	2.77798278254341	
214.537_1	642120.72	6140079	-8.88822102546692	5	-2.24057487632245	5.02017577640738	
215.26_1	651534	6128803	-2.27626657485962	5	1.12653143406677	1.26907307194054	
215.445_1	652954	6129763	-6.96790885925293	5	5.50320083966065	30.2852194816416	
215.626_1	648512	6131793	-12.3798356056213	5	0.55511067240143	0.308147858613967	
215.701_1	660796	6139842	1.46522951126099	5	1.06077977230835	1.12525372533855	
215.702_1	660977	6139860	1.46522951126099	5	4.89794321716309	23.9898477585539	
215.776_1	661125	6138985	0.942285537719727	5	-1.43860017299652	2.06957045774562	
221.1034_1	676520	6124668	-4.71557664871216	5	-2.26003163803101	5.10774300490111	
181.81_1	693444	6218868	-3.77863502502441	5	-0.533569044432016	0.284695925176095	
181.82_1	693163	6218623	-3.77863502502441	5	-0.473076143116913	0.223801037186374	
181.84_1	693464	6218881	-3.77863502502441	5	0.961065337181217	0.923646582331246	
181.85_1	693919	6219321	3.38061356544495	5	2.05966870586111	4.24223517790356	
181.86_1	693911	6219315	3.38061356544495	5	1.7119544482383	2.9307880328429	
181.88_1	693258	6218714	-3.77863502502441	5	0.52560774796173	0.276263504717401	
181.89_1	693983	6219362	3.38061356544495	5	-2.02556110248734	4.10289777990973	
181.90_1	693965	6219343	3.38061356544495	5	-1.66641274054431	2.77693142184839	
181.91_1	694288	6219594	-6.74731254577637	5	10.6779301992392	114.018193339825	
181.93_1	694421	6219682	-6.74731254577637	5	0.709443536680743	0.503310131738081	
181.94_1	693958	6219354	3.38061356544495	5	-1.55435626064384	2.4160233850027	
181.95_1	693950	6219347	3.38061356544495	5	-1.61228216635268	2.5994537839389	
181.98_1	693934	6219330	3.38061356544495	5	-1.73428944964945	3.0077598951654	
182.261_1	701902	6218721	-11.8101406097412	5	16.8915152342682	285.323286909514	
182.350_1	708589	6218823	-17.1643629074097	5	-1.02368628270149	1.0479336053912	
182.355_1	715254	6219140	-1.39453601837158	5	4.42182537353516	19.5525396340393	
183.16_1	718766	6220377	-9.16486120223999	5	4.96459289009857	24.6471825644173	
183.24_1	718777	6220411	-9.16486120223999	5	4.68987261709023	21.9949051645327	
183.34_1	719206	6219384	-4.69313430786133	5	14.6159915500183	213.627208990207	
183.35_1	719401	6219185	-4.69313430786133	5	15.1471892739487	229.437342900826	
183.41_2	719142	6219307	-4.69313430786133	5	14.5734729906769	212.386115009989	
186.168_1	688884	6208738	-6.6699743270874	5	-3.05304167051697	9.32106344191304	
186.219_1	696867	6203562	-8.48576354980469	5	0.319012286468506	0.101768838917864	
186.409_1	684451	6207336	-22.3636531829834	5	-1.68898996014595	2.85268708547382	
186.485_1	683733	6209937	-14.5347499847412	5	1.56949425292301	2.46331220995836	
186.493_1	688520	6205588	-16.6112504005432	5	-1.70835837127686	2.91848832471171	
186.50_1	689270	6205346	-13.6663761138916	5	-0.418767682723999	0.175366372094028	
186.529_1	691696	6208476	-14.7160091400146	5	2.98188981371307	8.89166686112579	
186.577_1	689089	6205297	-13.6663761138916	5	-0.542504725809097	0.294311377525204	
186.595_1	688722	6205294	-14.3483409881592	5	-1.23375333818054	1.52214729947163	
186.624_1	689568	6204859	-11.4747734069824	5	0.159779251468659	0.0255294091998849	
186.636_1	689463	6210310	-11.238757610321	5	0.511866261882782	0.262007070053853	
186.651_1	689094	6205132	-13.6663761138916	5	-0.387803992866516	0.150391936883213	
186.707_1	688755	6205683	-16.6112504005432	5	-1.21689783463478	1.48084033993882	
186.76_1	688908	6208755	-6.6699743270874	5	-1.4089535550499	1.98515012028774	
186.790_1	682568	6206069	-30.4901971817017	5	4.02142698826408	16.1718750219387	
186.854_5	694230	6216865	-5.94845056533813	5	1.49098866405487	2.22304719634013	
186.861_1	685232	6207414	-13.8146872520447	5	3.39329498887634	11.5144508815333	
186.864_1	685158	6207562	-10.3930811882019	5	3.00367051402283	9.02203655681016	
187.1003_1	704502	6210133	7.89299607276917	5	17.0962303813019	292.281093250549	
187.1011_1	714354	6215620	-7.46495151519775	5	7.16769730331421	51.3758846319378	
187.1102_1	717392	6211190	-1.40862560272217	5	20.1318672763062	405.292080030807	
187.1158_1	716971	6211001	-3.87291359901428	5	13.1539205327454	173.02562538178	
187.1347_1	708468	6216007.3	10.8845181465149	5	21.0675	443.83955625	
187.1390_1	708459	6215990.1	11.6192827224731	5	12.4318828800663	154.551711943685	
187.1391_1	708430.7	6216005.5	10.8845181465149	5	21.03	442.2609	
187.1392_1	708465	6215972.2	11.6192827224731	5	11.9643401959436	143.145436324273	
187.1395_1	708463.6	6216007.2	10.8845181465149	5	20.76	430.9776	
187.1396_1	708497.2	6215971	11.6192827224731	5	12.3060457406308	151.438761770498	
187.1397_1	708473	6215948.8	11.6192827224731	5	14.1295141383455	199.643169785705	
187.1398_1	708454.6	6215943	11.6192827224731	5	12.3703636365406	153.025896500246	
187.1398_2	708454.6	6215943	11.6192827224731	5	14.3103636365406	204.786507410024	
187.1414_1	708457.8	6215991.8	11.6192827224731	5	12.3014174253781	151.324870673395	
187.1415_1	708458.6	6215986.6	11.6192827224731	5	11.7221500610791	137.408802054458	
187.420_1	715695	6207802	-5.31600379943848	5	12.1384847519684	147.342812073769	
187.456_1	714625	6215970	-8.09494495391846	5	11.4070628738403	130.121083407746	
187.458_1	716397	6210545	3.96849894523621	5	18.7118346319962	350.132755295171	
187.478_1	714558	6216046	-6.32764720916748	5	9.57430386981201	91.6672945914973	
187.690_1	714835	6215877	-8.09494495391846	5	10.1179618654633	102.373152310969	
187.918_1	714696	6215953	-8.09494495391846	5	9.77842784392548	95.6176510988571	
187.994_1	717237	6210745	7.52955341339111	5	15.6599676595306	245.234587097546	
188.1033_1	718712	6210551	-0.759542465209961	5	18.5626244139709	344.57102513415	
188.1034_1	718596	6210389	0.485235214233398	5	18.2985181019287	334.835764726613	
188.1041_1	722277	6214412	10.5897789001465	5	32.8335261728363	1078.04044094233	
188.1041_2	722277	6214412	10.5897789001465	5	32.9285261728363	1084.28783591517	
188.1061_3	722537	6214200	4.6282057762146	5	33.5381129197121	1124.80501821536	
188.1079_1	717725.6	6207996.9	-0.106752395629883	5	9.17376711872461	84.1580031485928	
188.266_1	721373	6214065	5.05067920684814	5	32.0448047440624	1026.86951108509	
188.313_1	719764	6216706	4.876105427742	5	17.5385003329773	307.598993929845	
188.321_1	719692	6216674	4.876105427742	5	17.809483920929	317.177717529827	
